"seqnames","start","end","width","strand","V4","V5","V6","V7","V8","V9","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr11",84879936,84880196,261,"*","AcH4K12_TSA_vs_Veh_peak_627",34,".",3.25728,7.30357,3.47778,"Promoter (<=1kb)",11,84880148,84911226,31079,1,"66196","ENSMUST00000093969.10",0,"ENSMUSG00000020527","Myo19","myosin XIX"
"chr11",84880627,84881154,528,"*","AcH4K12_TSA_vs_Veh_peak_628",30,".",3.74695,6.74299,3.06089,"Promoter (<=1kb)",11,84880367,84893055,12689,1,"66196","ENSMUST00000020837.6",260,"ENSMUSG00000020527","Myo19","myosin XIX"
"chr11",86993209,86993670,462,"*","AcH4K12_TSA_vs_Veh_peak_629",31,".",3.34777,6.83718,3.13312,"Promoter (<=1kb)",11,86936425,86993707,57283,2,"77864","ENSMUST00000018571.4",37,"ENSMUSG00000018427","Ypel2","yippee like 2"
"chr11",87985589,87986112,524,"*","AcH4K12_TSA_vs_Veh_peak_630",24,".",3.51484,5.96527,2.47281,"Promoter (<=1kb)",11,87979525,87986585,7061,2,"68097","ENSMUST00000107923.9",473,"ENSMUSG00000020483","Dynll2","dynein light chain LC8-type 2"
"chr11",87986880,87987399,520,"*","AcH4K12_TSA_vs_Veh_peak_631",32,".",3.17213,6.98252,3.23976,"Promoter (<=1kb)",11,87980155,87987356,7202,2,"68097","ENSMUST00000146941.1",0,"ENSMUSG00000020483","Dynll2","dynein light chain LC8-type 2"
"chr11",88863613,88864399,787,"*","AcH4K12_TSA_vs_Veh_peak_632",18,".",2.6349,5.08319,1.82342,"Promoter (<=1kb)",11,88831755,88863717,31963,2,"11640","ENSMUST00000107904.2",0,"ENSMUSG00000018428","Akap1","A kinase anchor protein 1"
"chr11",89059925,89060446,522,"*","AcH4K12_TSA_vs_Veh_peak_633",42,".",3.48551,8.31857,4.26822,"Promoter (<=1kb)",11,89037582,89060748,23167,2,"56077","ENSMUST00000000285.8",302,"ENSMUSG00000000276","Dgke","diacylglycerol kinase, epsilon"
"chr11",89301334,89302513,1180,"*","AcH4K12_TSA_vs_Veh_peak_634",35,".",3.72274,7.43701,3.58444,"Promoter (<=1kb)",11,89300638,89302332,1695,2,"18121","ENSMUST00000061728.4",0,"ENSMUSG00000048616","Nog","noggin"
"chr11",93885295,93885593,299,"*","AcH4K12_TSA_vs_Veh_peak_635",33,".",3.07646,7.06541,3.30115,"Promoter (<=1kb)",11,93859243,93885766,26524,2,"217109","ENSMUST00000066888.9",173,"ENSMUSG00000054079","Utp18","UTP18 small subunit processome component"
"chr11",93886418,93886880,463,"*","AcH4K12_TSA_vs_Veh_peak_636",13,".",3.09703,4.48806,1.39208,"Promoter (<=1kb)",11,93886880,93930278,43399,1,"103537","ENSMUST00000063645.10",0,"ENSMUSG00000059474","Mbtd1","mbt domain containing 1"
"chr11",93996360,93996848,489,"*","AcH4K12_TSA_vs_Veh_peak_637",24,".",3.15757,5.97875,2.49064,"Promoter (<=1kb)",11,93996103,94126085,129983,1,"70834","ENSMUST00000041956.13",257,"ENSMUSG00000020859","Spag9","sperm associated antigen 9"
"chr11",93997182,93997533,352,"*","AcH4K12_TSA_vs_Veh_peak_638",14,".",3.12922,4.51371,1.41108,"Promoter (1-2kb)",11,93996103,94126085,129983,1,"70834","ENSMUST00000041956.13",1079,"ENSMUSG00000020859","Spag9","sperm associated antigen 9"
"chr11",94214070,94214617,548,"*","AcH4K12_TSA_vs_Veh_peak_639",21,".",3.47473,5.5091,2.14102,"Promoter (2-3kb)",11,94211454,94215495,4042,1,"22057","ENSMUST00000041589.5",2616,"ENSMUSG00000037573","Tob1","transducer of ErbB-2.1"
"chr11",94455241,94455693,453,"*","AcH4K12_TSA_vs_Veh_peak_640",16,".",3.35513,4.80731,1.62143,"Intron (ENSMUST00000100561.9/12291, intron 9 of 35)",11,94426952,94473641,46690,2,"12291","ENSMUST00000152811.1",17948,"ENSMUSG00000020866","Cacna1g","calcium channel, voltage-dependent, T type, alpha 1G subunit"
"chr11",94475780,94476040,261,"*","AcH4K12_TSA_vs_Veh_peak_641",20,".",3.65393,5.35457,2.01216,"Promoter (1-2kb)",11,94408406,94474198,65793,2,"12291","ENSMUST00000021234.14",-1582,"ENSMUSG00000020866","Cacna1g","calcium channel, voltage-dependent, T type, alpha 1G subunit"
"chr11",94676885,94677365,481,"*","AcH4K12_TSA_vs_Veh_peak_642",22,".",2.72362,5.62054,2.22301,"Promoter (<=1kb)",11,94668527,94677407,8881,2,"217119","ENSMUST00000146693.2",42,"ENSMUSG00000020868","Xylt2","xylosyltransferase II"
"chr11",94991786,94992055,270,"*","AcH4K12_TSA_vs_Veh_peak_643",30,".",2.9334,6.67295,3.01441,"Promoter (<=1kb)",11,94991035,95006899,15865,1,"217124","ENSMUST00000038696.11",751,"ENSMUSG00000038976","Ppp1r9b","protein phosphatase 1, regulatory subunit 9B"
"chr11",94992326,94992954,629,"*","AcH4K12_TSA_vs_Veh_peak_644",27,".",3.11773,6.32766,2.75867,"Promoter (<=1kb)",11,94992880,95001326,8447,1,"217124","ENSMUST00000151771.1",0,"ENSMUSG00000038976","Ppp1r9b","protein phosphatase 1, regulatory subunit 9B"
"chr11",94993828,94994232,405,"*","AcH4K12_TSA_vs_Veh_peak_645",21,".",3.05821,5.59198,2.1944,"Promoter (<=1kb)",11,94992880,95001326,8447,1,"217124","ENSMUST00000151771.1",948,"ENSMUSG00000038976","Ppp1r9b","protein phosphatase 1, regulatory subunit 9B"
"chr11",95823976,95824240,265,"*","AcH4K12_TSA_vs_Veh_peak_646",34,".",3.46999,7.32599,3.4968,"Promoter (<=1kb)",11,95824499,95830701,6203,1,"237928","ENSMUST00000150134.1",-259,"ENSMUSG00000050860","Phospho1","phosphatase, orphan 1"
"chr11",96823466,96823736,271,"*","AcH4K12_TSA_vs_Veh_peak_647",27,".",3.08372,6.30982,2.72704,"Promoter (<=1kb)",11,96820470,96824008,3539,2,"18023","ENSMUST00000142065.1",272,"ENSMUSG00000038615","Nfe2l1","nuclear factor, erythroid derived 2,-like 1"
"chr11",97138876,97139168,293,"*","AcH4K12_TSA_vs_Veh_peak_648",39,".",3.37195,7.87376,3.91162,"3' UTR",11,97146364,97146419,56,2,"102466822","ENSMUST00000183796.1",7251,"ENSMUSG00000099286","Mir7235","microRNA 7235"
"chr11",97362592,97363205,614,"*","AcH4K12_TSA_vs_Veh_peak_649",31,".",3.09809,6.83382,3.12218,"Promoter (<=1kb)",11,97362551,97398542,35992,1,"192157","ENSMUST00000045540.3",41,"ENSMUSG00000038485","Socs7","suppressor of cytokine signaling 7"
"chr11",97363595,97363871,277,"*","AcH4K12_TSA_vs_Veh_peak_650",18,".",3.10808,5.19381,1.89811,"Promoter (1-2kb)",11,97362551,97398542,35992,1,"192157","ENSMUST00000045540.3",1044,"ENSMUSG00000038485","Socs7","suppressor of cytokine signaling 7"
"chr11",97543555,97543887,333,"*","AcH4K12_TSA_vs_Veh_peak_651",16,".",2.95971,4.8937,1.68178,"Intron (ENSMUST00000107596.8/56013, intron 3 of 19)",11,97509340,97536945,27606,2,"56013","ENSMUST00000238233.1",-6610,"ENSMUSG00000038453","Srcin1","SRC kinase signaling inhibitor 1"
"chr11",97570950,97571339,390,"*","AcH4K12_TSA_vs_Veh_peak_652",13,".",2.83316,4.48343,1.3953,"Promoter (2-3kb)",11,97534887,97573929,39043,2,"56013","ENSMUST00000126287.1",2590,"ENSMUSG00000038453","Srcin1","SRC kinase signaling inhibitor 1"
"chr11",97628247,97629550,1304,"*","AcH4K12_TSA_vs_Veh_peak_653",23,".",2.85416,5.82732,2.38647,"Promoter (<=1kb)",11,97627389,97629702,2314,2,"103551","ENSMUST00000052281.5",152,"ENSMUSG00000043439","Epop","elongin BC and polycomb repressive complex 2 associated protein"
"chr11",97660571,97660956,386,"*","AcH4K12_TSA_vs_Veh_peak_654",14,".",2.98831,4.61105,1.48198,"Promoter (2-3kb)",11,97663414,97685463,22050,1,"246198","ENSMUST00000044730.11",-2458,"ENSMUSG00000038437","Mllt6","myeloid/lymphoid or mixed-lineage leukemia; translocated to, 6"
"chr11",97700166,97700481,316,"*","AcH4K12_TSA_vs_Veh_peak_655",12,".",2.49552,4.305,1.26721,"Promoter (<=1kb)",11,97689820,97700497,10678,2,"22658","ENSMUST00000018681.13",16,"ENSMUSG00000018537","Pcgf2","polycomb group ring finger 2"
"chr11",97700805,97701154,350,"*","AcH4K12_TSA_vs_Veh_peak_656",30,".",3.26789,6.74912,3.06591,"Promoter (<=1kb)",11,97689820,97700497,10678,2,"22658","ENSMUST00000018681.13",-308,"ENSMUSG00000018537","Pcgf2","polycomb group ring finger 2"
"chr11",97703742,97704032,291,"*","AcH4K12_TSA_vs_Veh_peak_657",18,".",3.19688,5.07822,1.81716,"Promoter (<=1kb)",11,97703434,97708064,4631,1,"26446","ENSMUST00000138265.1",308,"ENSMUSG00000069744","Psmb3","proteasome (prosome, macropain) subunit, beta type 3"
"chr11",97986175,97986439,265,"*","AcH4K12_TSA_vs_Veh_peak_658",17,".",2.79893,4.97041,1.73953,"Promoter (<=1kb)",11,97923656,97986399,62744,2,"72324","ENSMUST00000107565.2",0,"ENSMUSG00000017417","Plxdc1","plexin domain containing 1"
"chr11",98022051,98022426,376,"*","AcH4K12_TSA_vs_Veh_peak_659",12,".",2.44704,4.2871,1.25961,"Promoter (<=1kb)",11,98002901,98022627,19727,2,"12295","ENSMUST00000103144.9",201,"ENSMUSG00000020882","Cacnb1","calcium channel, voltage-dependent, beta 1 subunit"
"chr11",98052878,98053225,348,"*","AcH4K12_TSA_vs_Veh_peak_660",20,".",3.13415,5.41277,2.05961,"Promoter (<=1kb)",11,98036623,98053462,16840,2,"217154","ENSMUST00000017544.8",237,"ENSMUSG00000017400","Stac2","SH3 and cysteine rich domain 2"
"chr11",98192834,98193168,335,"*","AcH4K12_TSA_vs_Veh_peak_661",12,".",3.009,4.31259,1.26951,"Promoter (<=1kb)",11,98154248,98192955,38708,2,"19014","ENSMUST00000018304.6",0,"ENSMUSG00000018160","Med1","mediator complex subunit 1"
"chr11",98348779,98349211,433,"*","AcH4K12_TSA_vs_Veh_peak_662",22,".",3.12081,5.64576,2.24457,"Promoter (<=1kb)",11,98348404,98357796,9393,1,"19049","ENSMUST00000078694.12",375,"ENSMUSG00000061718","Ppp1r1b","protein phosphatase 1, regulatory inhibitor subunit 1B"
"chr11",98586763,98587048,286,"*","AcH4K12_TSA_vs_Veh_peak_663",11,".",2.7855,4.07962,1.11262,"Promoter (<=1kb)",11,98581256,98587368,6113,2,"66612","ENSMUST00000052919.7",320,"ENSMUSG00000038150","Ormdl3","ORM1-like 3 (S. cerevisiae)"
"chr11",98797823,98798083,261,"*","AcH4K12_TSA_vs_Veh_peak_664",25,".",3.54236,6.07095,2.54402,"Promoter (<=1kb)",11,98798654,98805607,6954,1,"74026","ENSMUST00000037930.12",-571,"ENSMUSG00000052915","Msl1","male specific lethal 1"
"chr11",98809996,98810337,342,"*","AcH4K12_TSA_vs_Veh_peak_665",18,".",2.79314,5.18954,1.89906,"Promoter (<=1kb)",11,98797707,98810087,12381,2,"100037262","ENSMUST00000153181.7",0,"ENSMUSG00000075576","Gm12359","predicted gene 12359"
"chr11",98845935,98846197,263,"*","AcH4K12_TSA_vs_Veh_peak_666",25,".",3.6805,6.0686,2.54874,"Promoter (<=1kb)",11,98845086,98847355,2270,1,"268480","ENSMUST00000037640.4",849,"ENSMUSG00000038020","Rapgefl1","Rap guanine nucleotide exchange factor (GEF)-like 1"
"chr11",98928670,98928945,276,"*","AcH4K12_TSA_vs_Veh_peak_667",18,".",3.39564,5.14675,1.86738,"Promoter (<=1kb)",11,98927818,98974162,46345,1,"19401","ENSMUST00000107474.7",852,"ENSMUSG00000037992","Rara","retinoic acid receptor, alpha"
"chr11",98929570,98929942,373,"*","AcH4K12_TSA_vs_Veh_peak_668",14,".",3.09695,4.61913,1.48671,"Promoter (1-2kb)",11,98927818,98974162,46345,1,"19401","ENSMUST00000107474.7",1752,"ENSMUSG00000037992","Rara","retinoic acid receptor, alpha"
"chr11",98959768,98960042,275,"*","AcH4K12_TSA_vs_Veh_peak_669",21,".",3.29318,5.55754,2.17411,"Promoter (<=1kb)",11,98960412,98974942,14531,1,"19401","ENSMUST00000107473.2",-370,"ENSMUSG00000037992","Rara","retinoic acid receptor, alpha"
"chr11",98968811,98969116,306,"*","AcH4K12_TSA_vs_Veh_peak_670",37,".",4.19369,7.69932,3.77996,"Intron (ENSMUST00000107474.7/19401, intron 4 of 8)",11,98960412,98974942,14531,1,"19401","ENSMUST00000107473.2",8399,"ENSMUSG00000037992","Rara","retinoic acid receptor, alpha"
"chr11",98970300,98970646,347,"*","AcH4K12_TSA_vs_Veh_peak_671",14,".",2.78214,4.60434,1.47701,"Exon (ENSMUST00000107474.7/19401, exon 5 of 9)",11,98960412,98974942,14531,1,"19401","ENSMUST00000107473.2",9888,"ENSMUSG00000037992","Rara","retinoic acid receptor, alpha"
"chr11",99041355,99041753,399,"*","AcH4K12_TSA_vs_Veh_peak_672",32,".",2.98177,6.98345,3.2492,"Promoter (<=1kb)",11,99041760,99051701,9942,1,"16010","ENSMUST00000177092.7",-7,"ENSMUSG00000017493","Igfbp4","insulin-like growth factor binding protein 4"
"chr11",100355542,100355864,323,"*","AcH4K12_TSA_vs_Veh_peak_673",13,".",2.42121,4.48521,1.39817,"Promoter (<=1kb)",11,100352256,100355383,3128,2,"15114","ENSMUST00000146878.2",-159,"ENSMUSG00000006930","Hap1","huntingtin-associated protein 1"
"chr11",100472153,100472608,456,"*","AcH4K12_TSA_vs_Veh_peak_674",15,".",2.42526,4.74419,1.5791,"Promoter (<=1kb)",11,100462614,100472741,10128,2,"217194","ENSMUST00000056665.3",133,"ENSMUSG00000048732","Klhl11","kelch-like 11"
"chr11",100527116,100527623,508,"*","AcH4K12_TSA_vs_Veh_peak_675",22,".",3.28976,5.65227,2.23711,"Promoter (<=1kb)",11,100500579,100527869,27291,2,"104112","ENSMUST00000107385.1",246,"ENSMUSG00000020917","Acly","ATP citrate lyase"
"chr11",100701034,100701294,261,"*","AcH4K12_TSA_vs_Veh_peak_676",16,".",3.14038,4.89166,1.68037,"Promoter (1-2kb)",11,100695253,100699235,3983,2,"80861","ENSMUST00000149869.1",-1799,"ENSMUSG00000017830","Dhx58","DExH-box helicase 58"
"chr11",100758870,100759311,442,"*","AcH4K12_TSA_vs_Veh_peak_677",31,".",4.15771,6.89464,3.16983,"Promoter (<=1kb)",11,100740376,100759740,19365,2,"380728","ENSMUST00000107361.8",429,"ENSMUSG00000035355","Kcnh4","potassium voltage-gated channel, subfamily H (eag-related), member 4"
"chr11",100860438,100860748,311,"*","AcH4K12_TSA_vs_Veh_peak_678",15,".",2.98722,4.6911,1.5442,"Promoter (<=1kb)",11,100860484,100885168,24685,1,"20850","ENSMUST00000107357.3",0,"ENSMUSG00000004043","Stat5a","signal transducer and activator of transcription 5A"
"chr11",100959029,100959451,423,"*","AcH4K12_TSA_vs_Veh_peak_679",21,".",3.4499,5.58583,2.19024,"Exon (ENSMUST00000060792.5/19285, exon 2 of 2)",11,100964407,100970551,6145,2,"19285","ENSMUST00000132934.1",11100,"ENSMUSG00000004044","Cavin1","caveolae associated 1"
"chr11",100969861,100970398,538,"*","AcH4K12_TSA_vs_Veh_peak_680",16,".",2.77016,4.90943,1.69551,"Promoter (<=1kb)",11,100964407,100970551,6145,2,"19285","ENSMUST00000132934.1",153,"ENSMUSG00000004044","Cavin1","caveolae associated 1"
"chr11",101082936,101083220,285,"*","AcH4K12_TSA_vs_Veh_peak_681",17,".",2.7666,4.9317,1.7168,"Promoter (<=1kb)",11,101082625,101086619,3995,1,"71743","ENSMUST00000107308.3",311,"ENSMUSG00000001755","Coasy","Coenzyme A synthase"
"chr11",101225329,101225732,404,"*","AcH4K12_TSA_vs_Veh_peak_682",17,".",3.51847,5.01943,1.76874,"Promoter (<=1kb)",11,101197389,101226426,29038,2,"14055","ENSMUST00000100417.2",694,"ENSMUSG00000006920","Ezh1","enhancer of zeste 1 polycomb repressive complex 2 subunit"
"chr11",101226010,101226270,261,"*","AcH4K12_TSA_vs_Veh_peak_683",14,".",3.27303,4.51233,1.41841,"Promoter (<=1kb)",11,101197389,101226426,29038,2,"14055","ENSMUST00000100417.2",156,"ENSMUSG00000006920","Ezh1","enhancer of zeste 1 polycomb repressive complex 2 subunit"
"chr11",101245910,101246556,647,"*","AcH4K12_TSA_vs_Veh_peak_684",18,".",2.83178,5.13765,1.86276,"Promoter (<=1kb)",11,101246391,101259546,13156,1,"28084","ENSMUST00000128260.8",0,"ENSMUSG00000078656","Vps25","vacuolar protein sorting 25"
"chr11",101260942,101261404,463,"*","AcH4K12_TSA_vs_Veh_peak_685",14,".",3.36316,4.58438,1.47173,"Promoter (<=1kb)",11,101260655,101277274,16620,1,"69847","ENSMUST00000147741.8",287,"ENSMUSG00000035112","Wnk4","WNK lysine deficient protein kinase 4"
"chr11",101264893,101265486,594,"*","AcH4K12_TSA_vs_Veh_peak_686",21,".",3.5912,5.52489,2.14633,"Promoter (<=1kb)",11,101265308,101274129,8822,1,"69847","ENSMUST00000170056.1",0,"ENSMUSG00000035112","Wnk4","WNK lysine deficient protein kinase 4"
"chr11",101301702,101302128,427,"*","AcH4K12_TSA_vs_Veh_peak_687",16,".",2.67596,4.90619,1.69766,"Promoter (<=1kb)",11,101290484,101301737,11254,2,"56208","ENSMUST00000129863.1",0,"ENSMUSG00000035086","Becn1","beclin 1, autophagy related"
"chr11",101316211,101316928,718,"*","AcH4K12_TSA_vs_Veh_peak_688",27,".",3.04564,6.28852,2.7185,"Promoter (<=1kb)",11,101316213,101320008,3796,1,"19192","ENSMUST00000142640.7",0,"ENSMUSG00000078652","Psme3","proteaseome (prosome, macropain) activator subunit 3 (PA28 gamma, Ki)"
"chr11",101425255,101425660,406,"*","AcH4K12_TSA_vs_Veh_peak_689",15,".",2.78839,4.76941,1.59727,"Promoter (<=1kb)",11,101418812,101425333,6522,2,"73635","ENSMUST00000103102.9",0,"ENSMUSG00000097487","Ptges3l","prostaglandin E synthase 3 like"
"chr11",101465782,101466084,303,"*","AcH4K12_TSA_vs_Veh_peak_690",15,".",2.71428,4.73795,1.5716,"Promoter (<=1kb)",11,101458745,101466230,7486,2,"26949","ENSMUST00000040430.7",146,"ENSMUSG00000034993","Vat1","vesicle amine transport 1"
"chr11",101963913,101964276,364,"*","AcH4K12_TSA_vs_Veh_peak_691",16,".",3.14221,4.84027,1.64902,"Promoter (2-3kb)",11,101962458,101967015,4558,2,"74499","ENSMUST00000001534.6",2739,"ENSMUSG00000001494","Sost","sclerostin"
"chr11",101983078,101983548,471,"*","AcH4K12_TSA_vs_Veh_peak_692",14,".",3.01813,4.51664,1.42495,"Promoter (<=1kb)",11,101971143,101983503,12361,2,"72349","ENSMUST00000151678.7",0,"ENSMUSG00000003518","Dusp3","dual specificity phosphatase 3 (vaccinia virus phosphatase VH1-related)"
"chr11",101984466,101984746,281,"*","AcH4K12_TSA_vs_Veh_peak_693",12,".",2.30338,4.34141,1.29493,"Promoter (<=1kb)",11,101980594,101984751,4158,2,"72349","ENSMUST00000176261.1",5,"ENSMUSG00000003518","Dusp3","dual specificity phosphatase 3 (vaccinia virus phosphatase VH1-related)"
"chr11",102218054,102218800,747,"*","AcH4K12_TSA_vs_Veh_peak_694",34,".",3.6891,7.23122,3.43836,"Promoter (<=1kb)",11,102206628,102218928,12301,2,"15184","ENSMUST00000131254.1",128,"ENSMUSG00000008855","Hdac5","histone deacetylase 5"
"chr11",102219645,102220113,469,"*","AcH4K12_TSA_vs_Veh_peak_695",17,".",3.06413,4.92159,1.70601,"Promoter (<=1kb)",11,102207031,102218929,11899,2,"15184","ENSMUST00000150683.1",-716,"ENSMUSG00000008855","Hdac5","histone deacetylase 5"
"chr11",102295843,102296126,284,"*","AcH4K12_TSA_vs_Veh_peak_696",22,".",3.12436,5.67762,2.25451,"Promoter (<=1kb)",11,102289301,102296629,7329,2,"217218","ENSMUST00000107132.2",503,"ENSMUSG00000059995","Atxn7l3","ataxin 7-like 3"
"chr11",102310028,102310523,496,"*","AcH4K12_TSA_vs_Veh_peak_697",25,".",3.45686,6.11052,2.59353,"Promoter (<=1kb)",11,102309040,102309908,869,2,"21429","ENSMUST00000174400.1",-120,"ENSMUSG00000020923","Ubtf","upstream binding transcription factor, RNA polymerase I"
"chr11",102394593,102394877,285,"*","AcH4K12_TSA_vs_Veh_peak_698",25,".",3.42113,6.13292,2.59342,"Promoter (1-2kb)",11,102393403,102402555,9153,1,"51799","ENSMUST00000006750.7",1190,"ENSMUSG00000006575","Rundc3a","RUN domain containing 3A"
"chr11",102396797,102397175,379,"*","AcH4K12_TSA_vs_Veh_peak_699",13,".",3.03638,4.38301,1.31914,"Promoter (<=1kb)",11,102397864,102402555,4692,1,"51799","ENSMUST00000146330.7",-689,"ENSMUSG00000006575","Rundc3a","RUN domain containing 3A"
"chr11",102399417,102399852,436,"*","AcH4K12_TSA_vs_Veh_peak_700",12,".",3.07194,4.30613,1.27156,"Promoter (<=1kb)",11,102399564,102402226,2663,1,"51799","ENSMUST00000142157.7",0,"ENSMUSG00000006575","Rundc3a","RUN domain containing 3A"
"chr11",102430756,102431083,328,"*","AcH4K12_TSA_vs_Veh_peak_701",21,".",3.10644,5.4714,2.11327,"Promoter (<=1kb)",11,102430518,102434446,3929,1,"14824","ENSMUST00000129997.1",238,"ENSMUSG00000034708","Grn","granulin"
"chr11",102432642,102433155,514,"*","AcH4K12_TSA_vs_Veh_peak_702",15,".",3.05873,4.71905,1.55813,"Promoter (<=1kb)",11,102432785,102434257,1473,1,"14824","ENSMUST00000135517.1",0,"ENSMUSG00000034708","Grn","granulin"
"chr11",102455635,102455895,261,"*","AcH4K12_TSA_vs_Veh_peak_703",12,".",2.88659,4.28885,1.25948,"Promoter (<=1kb)",11,102453304,102456190,2887,2,"16399","ENSMUST00000134735.1",295,"ENSMUSG00000034664","Itga2b","integrin alpha 2b"
"chr11",102604894,102605979,1086,"*","AcH4K12_TSA_vs_Veh_peak_704",27,".",4.00887,6.30209,2.73336,"Promoter (<=1kb)",11,102604396,102608058,3663,1,"57265","ENSMUST00000057893.6",498,"ENSMUSG00000050288","Fzd2","frizzled class receptor 2"
"chr11",102818977,102819392,416,"*","AcH4K12_TSA_vs_Veh_peak_705",13,".",3.00539,4.3855,1.32237,"Promoter (<=1kb)",11,102799579,102819179,19601,2,"14615","ENSMUST00000068933.11",0,"ENSMUSG00000034520","Gjc1","gap junction protein, gamma 1"
"chr11",103101315,103101578,264,"*","AcH4K12_TSA_vs_Veh_peak_706",16,".",2.79295,4.80897,1.62442,"Promoter (<=1kb)",11,103081730,103101591,19862,2,"72469","ENSMUST00000142970.1",13,"ENSMUSG00000020937","Plcd3","phospholipase C, delta 3"
"chr11",103410848,103411196,349,"*","AcH4K12_TSA_vs_Veh_peak_707",14,".",3.27184,4.59377,1.47319,"Promoter (1-2kb)",11,103364275,103412687,48413,2,"353047","ENSMUST00000041272.9",1491,"ENSMUSG00000034247","Plekhm1","pleckstrin homology domain containing, family M (with RUN domain) member 1"
"chr11",103966901,103967249,349,"*","AcH4K12_TSA_vs_Veh_peak_708",24,".",3.07666,5.95914,2.46951,"Promoter (<=1kb)",11,103966871,103985337,18467,1,"11841","ENSMUST00000063347.11",30,"ENSMUSG00000062421","Arf2","ADP-ribosylation factor 2"
"chr11",104133455,104134019,565,"*","AcH4K12_TSA_vs_Veh_peak_709",18,".",3.21875,5.08192,1.82628,"Promoter (<=1kb)",11,104132855,104175523,42669,1,"12921","ENSMUST00000093925.4",600,"ENSMUSG00000018634","Crhr1","corticotropin releasing hormone receptor 1"
"chr11",104301801,104302164,364,"*","AcH4K12_TSA_vs_Veh_peak_710",12,".",2.88879,4.3061,1.27003,"Intron (ENSMUST00000106992.9/17762, intron 3 of 9)",11,104318033,104328241,10209,1,"17762","ENSMUST00000144836.1",-15869,"ENSMUSG00000018411","Mapt","microtubule-associated protein tau"
"chr11",104442540,104442812,273,"*","AcH4K12_TSA_vs_Veh_peak_711",28,".",2.77427,6.44248,2.83732,"Promoter (<=1kb)",11,104333501,104442291,108791,2,"76719","ENSMUST00000106972.7",-249,"ENSMUSG00000018412","Kansl1","KAT8 regulatory NSL complex subunit 1"
"chr11",104468919,104469215,297,"*","AcH4K12_TSA_vs_Veh_peak_712",33,".",3.70248,7.10299,3.33948,"Promoter (<=1kb)",11,104333501,104468861,135361,2,"76719","ENSMUST00000018556.10",-58,"ENSMUSG00000018412","Kansl1","KAT8 regulatory NSL complex subunit 1"
"chr11",105180596,105180985,390,"*","AcH4K12_TSA_vs_Veh_peak_713",17,".",2.55604,4.95419,1.72658,"Promoter (<=1kb)",11,105180746,105209855,29110,1,"24086","ENSMUST00000126054.7",0,"ENSMUSG00000020694","Tlk2","tousled-like kinase 2 (Arabidopsis)"
